event_id,machine_id,start_time,end_time,type,reason_code,order_id
8299,50,2026-05-31 12:49:00,2026-05-31 13:23:00,planned,MEC-02,
8300,3,2026-02-08 14:49:00,2026-02-08 15:33:00,planned,MEC-02,8267.0
8301,40,2026-03-24 21:06:00,2026-03-24 21:50:00,planned,MEC-01,
8302,46,2026-01-25 08:29:00,2026-01-25 09:44:00,planned,CAL-01,1546.0
8303,2,2026-05-21 02:16:00,2026-05-21 03:22:00,unplanned,ELEC-01,
8304,3,2026-06-11 05:12:00,2026-06-11 07:27:00,unplanned,MEC-01,
8305,1,2026-01-19 22:06:00,2026-01-20 00:49:00,unplanned,ELEC-01,
8306,47,2026-05-18 07:36:00,2026-05-18 09:55:00,planned,MEC-02,1095.0
8307,14,2026-05-15 15:31:00,2026-05-15 16:27:00,unplanned,MAT-01,513.0
8308,48,2026-05-30 07:36:00,2026-05-30 09:58:00,unplanned,MEC-02,3877.0
8309,21,2026-03-16 00:34:00,2026-03-16 02:59:00,planned,MAT-01,9740.0
8310,2,2026-05-19 00:33:00,2026-05-19 01:29:00,unplanned,ELEC-01,2337.0
8311,22,2026-05-05 21:24:00,2026-05-05 22:44:00,planned,MEC-02,782.0
8312,40,2026-05-14 07:31:00,2026-05-14 08:35:00,unplanned,CAL-01,6058.0
8313,45,2026-04-18 06:58:00,2026-04-18 09:47:00,planned,MAT-01,651.0
8314,5,2026-06-03 19:47:00,2026-06-03 20:16:00,planned,MEC-01,6929.0
8315,9,2026-06-19 09:44:00,2026-06-19 11:11:00,planned,ELEC-01,8297.0
8316,48,2026-06-16 07:50:00,2026-06-16 08:31:00,planned,CAL-01,5347.0
8317,46,2026-02-22 09:05:00,2026-02-22 09:41:00,planned,CAL-01,
8318,30,2026-03-30 05:25:00,2026-03-30 08:20:00,planned,ELEC-01,6166.0
8319,16,2026-04-06 12:36:00,2026-04-06 13:57:00,planned,CAL-01,6109.0
8320,28,2026-01-19 10:31:00,2026-01-19 10:50:00,unplanned,MEC-01,1034.0
8321,9,2026-04-04 17:02:00,2026-04-04 17:58:00,unplanned,MAT-01,7129.0
8322,50,2026-02-24 08:13:00,2026-02-24 10:00:00,planned,ELEC-01,2067.0
8323,33,2026-05-09 04:10:00,2026-05-09 04:26:00,planned,MEC-01,840.0
8324,44,2026-02-15 11:27:00,2026-02-15 13:19:00,planned,CAL-01,
8325,23,2026-05-05 17:53:00,2026-05-05 18:28:00,unplanned,CAL-01,4780.0
8326,10,2026-02-25 08:30:00,2026-02-25 08:43:00,planned,MEC-01,
8327,40,2026-02-28 06:00:00,2026-02-28 07:23:00,planned,MEC-02,9531.0
8328,40,2026-03-29 05:47:00,2026-03-29 06:48:00,planned,MEC-02,4576.0
8329,19,2026-05-26 15:58:00,2026-05-26 16:15:00,planned,MAT-01,7736.0
8330,46,2026-05-10 08:56:00,2026-05-10 09:12:00,unplanned,MEC-02,2375.0
8331,2,2026-05-03 21:55:00,2026-05-03 23:52:00,unplanned,MAT-01,
8332,11,2026-01-14 14:00:00,2026-01-14 15:37:00,unplanned,MEC-01,
8333,8,2026-03-21 16:58:00,2026-03-21 17:17:00,planned,MEC-02,9343.0
8334,21,2026-05-08 08:51:00,2026-05-08 09:55:00,unplanned,MAT-01,
8335,17,2026-01-13 13:49:00,2026-01-13 14:14:00,unplanned,MAT-01,2850.0
8336,23,2026-06-10 15:38:00,2026-06-10 16:43:00,unplanned,MEC-01,5248.0
8337,4,2026-06-29 08:20:00,2026-06-29 10:35:00,planned,ELEC-01,6697.0
8338,2,2026-02-17 15:40:00,2026-02-17 18:35:00,unplanned,MEC-02,3491.0
8339,49,2026-03-17 23:20:00,2026-03-18 01:19:00,unplanned,MAT-01,8712.0
8340,10,2026-06-03 12:05:00,2026-06-03 13:32:00,planned,MAT-01,
8341,43,2026-02-06 06:46:00,2026-02-06 08:27:00,unplanned,CAL-01,3256.0
8342,34,2026-06-21 17:37:00,2026-06-21 20:01:00,unplanned,MAT-01,3413.0
8343,23,2026-05-20 22:56:00,2026-05-21 00:47:00,planned,ELEC-01,8595.0
8344,39,2026-02-02 04:22:00,2026-02-02 06:48:00,planned,MAT-01,121.0
8345,14,2026-03-31 09:08:00,2026-03-31 09:17:00,planned,MEC-02,2618.0
8346,21,2026-02-23 08:28:00,2026-02-23 10:37:00,planned,MEC-02,
8347,31,2026-05-20 08:54:00,2026-05-20 10:49:00,unplanned,ELEC-01,3296.0
8348,43,2026-03-12 12:35:00,2026-03-12 13:19:00,planned,MEC-02,6021.0
8349,27,2026-01-02 14:01:00,2026-01-02 14:34:00,planned,MEC-02,
8350,15,2026-02-13 03:16:00,2026-02-13 03:40:00,unplanned,MAT-01,3976.0
8351,42,2026-03-12 14:44:00,2026-03-12 15:10:00,unplanned,ELEC-01,8940.0
8352,43,2026-01-29 02:26:00,2026-01-29 03:34:00,planned,MAT-01,5570.0
8353,45,2026-03-08 20:44:00,2026-03-08 22:51:00,planned,CAL-01,1482.0
8354,34,2026-06-25 01:10:00,2026-06-25 03:17:00,unplanned,MEC-02,
8355,7,2026-03-08 01:03:00,2026-03-08 01:55:00,unplanned,MEC-02,
8356,23,2026-04-01 18:32:00,2026-04-01 21:24:00,planned,CAL-01,9593.0
8357,34,2026-03-01 10:49:00,2026-03-01 13:48:00,unplanned,MAT-01,4650.0
8358,46,2026-05-20 20:22:00,2026-05-20 21:41:00,unplanned,MAT-01,60.0
8359,6,2026-04-18 10:59:00,2026-04-18 12:10:00,planned,MEC-02,1790.0
8360,40,2026-05-20 07:28:00,2026-05-20 09:06:00,planned,CAL-01,
8361,33,2026-03-11 13:08:00,2026-03-11 14:09:00,planned,ELEC-01,5592.0
8362,9,2026-02-15 22:21:00,2026-02-16 01:13:00,planned,MAT-01,7518.0
8363,17,2026-05-10 15:38:00,2026-05-10 18:36:00,planned,ELEC-01,1299.0
8364,11,2026-04-19 19:04:00,2026-04-19 20:42:00,unplanned,MEC-02,9568.0
8365,24,2026-04-14 11:47:00,2026-04-14 14:03:00,unplanned,CAL-01,
8366,24,2026-02-15 06:12:00,2026-02-15 08:08:00,unplanned,MEC-01,7643.0
8367,46,2026-04-13 05:53:00,2026-04-13 08:33:00,unplanned,MAT-01,5314.0
8368,49,2026-05-18 21:29:00,2026-05-18 22:35:00,unplanned,MAT-01,7200.0
8369,43,2026-02-13 23:26:00,2026-02-14 01:50:00,unplanned,MAT-01,
8370,31,2026-02-17 20:25:00,2026-02-17 22:52:00,unplanned,ELEC-01,
8371,14,2026-03-31 08:29:00,2026-03-31 09:35:00,planned,CAL-01,5197.0
8372,13,2026-04-16 19:13:00,2026-04-16 21:45:00,planned,MEC-01,5985.0
8373,42,2026-04-28 17:00:00,2026-04-28 17:53:00,planned,MEC-02,7316.0
8374,21,2026-02-18 13:08:00,2026-02-18 13:43:00,unplanned,MAT-01,5762.0
8375,48,2026-01-21 07:21:00,2026-01-21 07:27:00,unplanned,MAT-01,3646.0
8376,43,2026-02-23 17:58:00,2026-02-23 18:16:00,unplanned,MAT-01,8549.0
8377,31,2026-03-06 10:04:00,2026-03-06 11:49:00,planned,MEC-01,5375.0
8378,18,2026-04-17 09:04:00,2026-04-17 12:03:00,unplanned,MEC-01,
8379,11,2026-04-28 13:01:00,2026-04-28 14:18:00,unplanned,CAL-01,
8380,31,2026-05-25 21:38:00,2026-05-25 22:23:00,unplanned,MAT-01,2987.0
8381,37,2026-03-30 10:49:00,2026-03-30 12:43:00,planned,ELEC-01,3992.0
8382,20,2026-02-27 13:07:00,2026-02-27 14:55:00,planned,MAT-01,8055.0
8383,26,2026-02-15 13:20:00,2026-02-15 15:08:00,planned,MEC-01,2175.0
8384,11,2026-01-07 09:36:00,2026-01-07 11:20:00,planned,MAT-01,
8385,11,2026-06-16 02:27:00,2026-06-16 02:53:00,planned,MEC-02,9897.0
8386,16,2026-03-14 14:34:00,2026-03-14 17:07:00,unplanned,MEC-01,9649.0
8387,42,2026-04-22 22:19:00,2026-04-23 00:19:00,planned,MEC-01,
8388,14,2026-01-18 04:58:00,2026-01-18 06:15:00,planned,MEC-02,
8389,37,2026-03-20 11:57:00,2026-03-20 14:11:00,planned,MEC-02,
8390,9,2026-01-12 15:11:00,2026-01-12 17:00:00,unplanned,MAT-01,724.0
8391,2,2026-01-31 00:21:00,2026-01-31 01:27:00,unplanned,MAT-01,2098.0
8392,34,2026-03-31 04:38:00,2026-03-31 05:13:00,planned,ELEC-01,7638.0
8393,16,2026-02-28 19:16:00,2026-02-28 21:48:00,unplanned,MEC-02,7767.0
8394,29,2026-03-23 09:24:00,2026-03-23 12:05:00,unplanned,MAT-01,7096.0
8395,33,2026-01-10 12:14:00,2026-01-10 13:27:00,planned,CAL-01,6195.0
8396,6,2026-05-27 15:24:00,2026-05-27 15:51:00,planned,ELEC-01,9547.0
8397,49,2026-02-04 15:34:00,2026-02-04 16:58:00,planned,MAT-01,
8398,38,2026-02-17 08:55:00,2026-02-17 09:24:00,planned,MEC-01,8541.0
8399,21,2026-02-23 03:44:00,2026-02-23 05:50:00,unplanned,MEC-01,2342.0
8400,5,2026-01-25 12:26:00,2026-01-25 12:47:00,unplanned,ELEC-01,
8401,32,2026-03-10 08:12:00,2026-03-10 08:25:00,planned,CAL-01,
8402,13,2026-03-06 06:45:00,2026-03-06 08:03:00,unplanned,MAT-01,7434.0
8403,30,2026-01-20 10:40:00,2026-01-20 11:10:00,planned,MAT-01,
8404,6,2026-01-06 08:52:00,2026-01-06 11:48:00,planned,ELEC-01,5004.0
8405,22,2026-03-17 13:35:00,2026-03-17 14:11:00,unplanned,MEC-02,3588.0
8406,38,2026-05-16 07:34:00,2026-05-16 08:09:00,planned,MEC-02,4198.0
8407,49,2026-06-02 09:32:00,2026-06-02 09:56:00,unplanned,MEC-02,2212.0
8408,37,2026-02-03 19:58:00,2026-02-03 20:39:00,unplanned,MAT-01,
8409,41,2026-04-13 13:36:00,2026-04-13 14:15:00,unplanned,MEC-02,
8410,48,2026-03-03 05:00:00,2026-03-03 07:12:00,planned,CAL-01,
8411,5,2026-01-23 18:51:00,2026-01-23 21:00:00,unplanned,CAL-01,
8412,34,2026-06-05 00:01:00,2026-06-05 00:20:00,unplanned,CAL-01,7101.0
8413,16,2026-02-26 10:27:00,2026-02-26 12:40:00,planned,CAL-01,3554.0
8414,27,2026-05-13 01:53:00,2026-05-13 02:47:00,planned,MEC-02,
8415,31,2026-05-19 01:24:00,2026-05-19 02:13:00,planned,MEC-01,6437.0
8416,23,2026-02-22 05:23:00,2026-02-22 06:42:00,planned,ELEC-01,9503.0
8417,35,2026-01-14 03:38:00,2026-01-14 03:46:00,planned,ELEC-01,
8418,35,2026-05-02 22:20:00,2026-05-03 00:38:00,unplanned,MEC-01,8163.0
8419,27,2026-01-31 14:46:00,2026-01-31 15:27:00,planned,ELEC-01,7984.0
8420,34,2026-03-08 06:54:00,2026-03-08 09:49:00,planned,MEC-01,
8421,5,2026-03-24 04:47:00,2026-03-24 05:28:00,planned,CAL-01,7724.0
8422,10,2026-06-04 03:25:00,2026-06-04 04:31:00,unplanned,MEC-02,8.0
8423,22,2026-02-16 08:22:00,2026-02-16 09:26:00,unplanned,ELEC-01,
8424,9,2026-03-17 10:20:00,2026-03-17 10:37:00,unplanned,CAL-01,9867.0
8425,38,2026-04-06 20:30:00,2026-04-06 22:50:00,planned,MEC-02,7916.0
8426,47,2026-01-31 15:10:00,2026-01-31 16:17:00,planned,MAT-01,8327.0
8427,4,2026-01-20 05:27:00,2026-01-20 08:27:00,planned,MEC-01,9665.0
8428,3,2026-03-22 15:43:00,2026-03-22 16:56:00,unplanned,CAL-01,
8429,32,2026-05-30 10:15:00,2026-05-30 10:28:00,planned,MEC-01,7880.0
8430,43,2026-04-15 10:05:00,2026-04-15 12:03:00,planned,MAT-01,3108.0
8431,4,2026-01-06 09:36:00,2026-01-06 11:17:00,planned,MAT-01,9650.0
8432,48,2026-06-24 00:55:00,2026-06-24 02:40:00,planned,ELEC-01,9107.0
8433,30,2026-02-01 23:56:00,2026-02-02 01:32:00,planned,MEC-02,9093.0
8434,38,2026-05-05 22:51:00,2026-05-06 01:50:00,planned,MAT-01,
8435,6,2026-03-07 22:07:00,2026-03-08 00:36:00,planned,MEC-01,
8436,25,2026-04-22 23:48:00,2026-04-23 00:05:00,unplanned,CAL-01,2000.0
8437,49,2026-05-23 04:45:00,2026-05-23 06:36:00,planned,ELEC-01,9163.0
8438,46,2026-06-24 04:32:00,2026-06-24 07:11:00,planned,MEC-01,
8439,23,2026-01-05 15:18:00,2026-01-05 17:22:00,planned,CAL-01,1497.0
8440,5,2026-03-15 14:02:00,2026-03-15 15:39:00,planned,MEC-02,3805.0
8441,24,2026-02-25 04:51:00,2026-02-25 05:20:00,planned,MEC-01,439.0
8442,49,2026-05-01 20:30:00,2026-05-01 21:40:00,unplanned,MEC-01,
8443,47,2026-02-14 17:14:00,2026-02-14 19:57:00,unplanned,CAL-01,
8444,29,2026-04-04 07:58:00,2026-04-04 09:52:00,planned,CAL-01,
8445,43,2026-04-06 12:45:00,2026-04-06 15:42:00,planned,MAT-01,6178.0
8446,14,2026-01-21 10:04:00,2026-01-21 12:17:00,unplanned,MEC-01,785.0
8447,12,2026-05-20 03:33:00,2026-05-20 05:39:00,planned,MEC-01,
8448,6,2026-02-22 19:33:00,2026-02-22 22:30:00,unplanned,MEC-02,5966.0
8449,6,2026-04-02 06:26:00,2026-04-02 09:03:00,unplanned,CAL-01,5831.0
8450,41,2026-06-15 00:14:00,2026-06-15 00:28:00,unplanned,MEC-02,
8451,47,2026-03-27 19:54:00,2026-03-27 21:21:00,planned,CAL-01,
8452,34,2026-04-01 17:59:00,2026-04-01 20:02:00,planned,CAL-01,4691.0
8453,2,2026-02-12 15:29:00,2026-02-12 18:12:00,planned,CAL-01,
8454,11,2026-05-24 14:43:00,2026-05-24 15:54:00,planned,ELEC-01,9020.0
8455,45,2026-04-01 06:51:00,2026-04-01 07:57:00,unplanned,MEC-01,7812.0
8456,48,2026-02-26 19:40:00,2026-02-26 21:07:00,unplanned,MAT-01,2224.0
8457,3,2026-05-07 22:42:00,2026-05-07 23:21:00,unplanned,CAL-01,5462.0
8458,5,2026-01-09 05:28:00,2026-01-09 07:25:00,unplanned,MEC-01,4404.0
8459,8,2026-06-07 02:54:00,2026-06-07 05:25:00,planned,MEC-01,7650.0
8460,14,2026-01-13 22:44:00,2026-01-14 00:59:00,planned,MEC-02,432.0
8461,34,2026-03-25 09:53:00,2026-03-25 12:24:00,planned,MEC-02,8213.0
8462,32,2026-04-29 04:43:00,2026-04-29 04:53:00,planned,MEC-02,4568.0
8463,21,2026-06-13 02:23:00,2026-06-13 03:34:00,planned,MAT-01,
8464,9,2026-06-15 15:57:00,2026-06-15 18:15:00,planned,MAT-01,8304.0
8465,15,2026-06-13 16:17:00,2026-06-13 16:33:00,unplanned,MEC-02,
8466,43,2026-04-25 01:44:00,2026-04-25 04:31:00,planned,ELEC-01,4378.0
8467,45,2026-06-01 14:20:00,2026-06-01 14:44:00,unplanned,MEC-01,8913.0
8468,29,2026-02-09 15:35:00,2026-02-09 16:05:00,unplanned,MEC-02,
8469,8,2026-04-17 15:56:00,2026-04-17 17:55:00,planned,MEC-01,7408.0
8470,36,2026-05-06 07:26:00,2026-05-06 08:50:00,unplanned,MEC-01,5371.0
8471,27,2026-02-19 09:11:00,2026-02-19 09:31:00,unplanned,MEC-01,4981.0
8472,20,2026-02-02 14:07:00,2026-02-02 16:35:00,planned,MAT-01,6464.0
8473,20,2026-05-29 09:41:00,2026-05-29 11:18:00,planned,MEC-02,1848.0
8474,37,2026-05-28 21:31:00,2026-05-28 22:20:00,planned,MAT-01,
8475,10,2026-02-02 05:28:00,2026-02-02 06:12:00,unplanned,CAL-01,7799.0
8476,43,2026-02-20 14:54:00,2026-02-20 15:58:00,unplanned,MAT-01,9852.0
8477,46,2026-02-27 21:51:00,2026-02-27 22:25:00,unplanned,MEC-02,6433.0
8478,23,2026-05-31 08:47:00,2026-05-31 11:01:00,unplanned,ELEC-01,4133.0
8479,2,2026-03-18 00:37:00,2026-03-18 01:20:00,unplanned,MEC-02,2501.0
8480,30,2026-01-31 19:06:00,2026-01-31 21:38:00,planned,MEC-01,
8481,13,2026-01-18 06:21:00,2026-01-18 06:29:00,planned,ELEC-01,
8482,38,2026-06-07 05:28:00,2026-06-07 05:57:00,unplanned,MEC-01,7454.0
8483,2,2026-05-15 01:23:00,2026-05-15 02:58:00,planned,MEC-02,9043.0
8484,44,2026-02-07 21:23:00,2026-02-08 00:01:00,planned,MEC-01,6086.0
8485,24,2026-06-17 21:37:00,2026-06-17 22:51:00,unplanned,MAT-01,3275.0
8486,8,2026-01-14 15:50:00,2026-01-14 18:40:00,unplanned,MEC-02,
8487,20,2026-03-26 15:17:00,2026-03-26 17:47:00,unplanned,ELEC-01,4113.0
8488,28,2026-03-15 10:25:00,2026-03-15 12:12:00,unplanned,MEC-01,3469.0
8489,16,2026-02-28 14:49:00,2026-02-28 17:30:00,unplanned,CAL-01,
8490,34,2026-01-25 23:16:00,2026-01-26 01:24:00,unplanned,MAT-01,484.0
8491,38,2026-06-03 00:53:00,2026-06-03 02:39:00,planned,MAT-01,
8492,13,2026-02-02 13:31:00,2026-02-02 15:44:00,unplanned,MAT-01,1392.0
8493,5,2026-04-25 02:22:00,2026-04-25 04:40:00,planned,ELEC-01,
8494,4,2026-02-10 16:46:00,2026-02-10 17:35:00,planned,MEC-01,5736.0
8495,14,2026-04-27 05:53:00,2026-04-27 06:59:00,planned,MEC-01,163.0
8496,5,2026-03-05 18:10:00,2026-03-05 18:28:00,unplanned,MAT-01,1806.0
8497,8,2026-01-26 00:06:00,2026-01-26 02:09:00,planned,CAL-01,9213.0
8498,26,2026-05-05 11:08:00,2026-05-05 13:46:00,unplanned,MEC-02,
8499,50,2026-03-19 23:16:00,2026-03-20 00:43:00,planned,MAT-01,9723.0
8500,23,2026-05-08 06:55:00,2026-05-08 07:51:00,planned,ELEC-01,
8501,15,2026-02-04 10:08:00,2026-02-04 11:17:00,unplanned,CAL-01,
8502,25,2026-01-09 13:21:00,2026-01-09 13:54:00,unplanned,MEC-02,7411.0
8503,18,2026-04-27 12:23:00,2026-04-27 13:30:00,unplanned,MAT-01,
8504,46,2026-04-03 13:02:00,2026-04-03 13:57:00,planned,MEC-02,1047.0
8505,8,2026-04-09 23:25:00,2026-04-10 01:30:00,planned,MEC-02,
8506,46,2026-06-08 09:32:00,2026-06-08 10:28:00,unplanned,ELEC-01,
8507,27,2026-05-18 13:52:00,2026-05-18 14:49:00,unplanned,CAL-01,
8508,35,2026-03-13 15:08:00,2026-03-13 17:47:00,planned,MAT-01,8535.0
8509,38,2026-05-03 05:07:00,2026-05-03 07:03:00,unplanned,CAL-01,5570.0
8510,50,2026-04-24 20:29:00,2026-04-24 23:24:00,planned,ELEC-01,4703.0
8511,34,2026-05-12 06:51:00,2026-05-12 08:35:00,unplanned,MEC-02,1839.0
8512,36,2026-06-28 21:18:00,2026-06-28 21:40:00,planned,MAT-01,5653.0
8513,6,2026-06-01 19:16:00,2026-06-01 20:08:00,planned,MEC-01,2277.0
8514,37,2026-05-16 00:11:00,2026-05-16 01:19:00,unplanned,MEC-02,5613.0
8515,49,2026-01-26 10:43:00,2026-01-26 11:54:00,unplanned,CAL-01,
8516,29,2026-02-09 23:28:00,2026-02-10 02:04:00,planned,ELEC-01,
8517,47,2026-02-13 19:06:00,2026-02-13 21:24:00,unplanned,ELEC-01,5138.0
8518,10,2026-06-29 09:56:00,2026-06-29 10:35:00,unplanned,CAL-01,1996.0
8519,37,2026-06-24 01:21:00,2026-06-24 03:34:00,planned,MAT-01,
8520,13,2026-06-14 03:05:00,2026-06-14 04:31:00,unplanned,ELEC-01,92.0
8521,42,2026-02-09 21:42:00,2026-02-09 22:27:00,planned,MEC-01,
8522,30,2026-06-17 13:38:00,2026-06-17 14:01:00,planned,ELEC-01,4575.0
8523,43,2026-06-13 21:46:00,2026-06-14 00:14:00,unplanned,ELEC-01,4520.0
8524,34,2026-04-02 21:42:00,2026-04-02 23:08:00,unplanned,ELEC-01,
8525,23,2026-02-16 10:49:00,2026-02-16 10:59:00,planned,CAL-01,1130.0
8526,45,2026-01-16 11:50:00,2026-01-16 13:48:00,unplanned,CAL-01,9062.0
8527,27,2026-05-26 20:46:00,2026-05-26 23:10:00,planned,CAL-01,9107.0
8528,33,2026-01-09 09:39:00,2026-01-09 11:51:00,planned,ELEC-01,901.0
8529,32,2026-01-11 22:47:00,2026-01-11 23:35:00,planned,ELEC-01,
8530,40,2026-01-12 03:30:00,2026-01-12 05:37:00,unplanned,CAL-01,
8531,30,2026-02-17 00:15:00,2026-02-17 00:57:00,planned,CAL-01,8166.0
8532,48,2026-03-09 15:30:00,2026-03-09 17:38:00,unplanned,MEC-01,
8533,16,2026-04-01 22:54:00,2026-04-02 01:42:00,planned,CAL-01,
8534,45,2026-03-22 02:54:00,2026-03-22 03:19:00,planned,ELEC-01,932.0
8535,45,2026-01-26 07:43:00,2026-01-26 09:33:00,planned,CAL-01,8885.0
8536,49,2026-05-22 09:42:00,2026-05-22 10:50:00,planned,MAT-01,
8537,47,2026-04-18 03:18:00,2026-04-18 05:04:00,planned,MAT-01,
8538,10,2026-03-09 18:42:00,2026-03-09 20:37:00,planned,MEC-02,6695.0
8539,32,2026-01-10 08:45:00,2026-01-10 09:36:00,planned,MEC-02,4745.0
8540,11,2026-01-18 01:42:00,2026-01-18 02:33:00,planned,MAT-01,
8541,30,2026-03-01 01:48:00,2026-03-01 03:56:00,unplanned,MAT-01,5626.0
8542,20,2026-03-25 23:30:00,2026-03-26 01:17:00,planned,MEC-02,6227.0
8543,43,2026-02-09 16:39:00,2026-02-09 19:29:00,planned,MEC-01,7152.0
8544,26,2026-04-03 14:03:00,2026-04-03 15:34:00,unplanned,MEC-01,940.0
8545,50,2026-01-30 06:07:00,2026-01-30 06:50:00,unplanned,MAT-01,
8546,45,2026-06-17 10:11:00,2026-06-17 13:03:00,unplanned,MEC-02,6335.0
8547,18,2026-01-19 09:44:00,2026-01-19 11:35:00,unplanned,CAL-01,7654.0
8548,20,2026-01-31 16:14:00,2026-01-31 18:43:00,planned,CAL-01,
8549,16,2026-04-24 07:46:00,2026-04-24 08:27:00,unplanned,ELEC-01,346.0
8550,49,2026-04-11 04:40:00,2026-04-11 06:10:00,unplanned,ELEC-01,2713.0
8551,42,2026-03-20 16:52:00,2026-03-20 18:37:00,unplanned,MEC-02,1141.0
8552,10,2026-06-06 23:56:00,2026-06-07 02:05:00,unplanned,MEC-02,8869.0
8553,29,2026-01-22 08:03:00,2026-01-22 08:25:00,unplanned,ELEC-01,5414.0
8554,37,2026-06-05 16:15:00,2026-06-05 17:16:00,unplanned,MAT-01,
8555,26,2026-02-04 15:28:00,2026-02-04 18:13:00,unplanned,MEC-01,8312.0
8556,17,2026-04-11 14:17:00,2026-04-11 16:34:00,planned,MEC-02,
8557,14,2026-02-14 17:42:00,2026-02-14 20:07:00,planned,MEC-01,9320.0
8558,9,2026-04-30 09:52:00,2026-04-30 11:15:00,unplanned,MEC-02,
8559,8,2026-02-21 23:09:00,2026-02-22 00:02:00,unplanned,MEC-01,3694.0
8560,6,2026-01-24 04:16:00,2026-01-24 06:43:00,unplanned,MEC-01,5113.0
8561,48,2026-03-19 09:33:00,2026-03-19 11:37:00,unplanned,ELEC-01,2837.0
8562,27,2026-04-16 20:08:00,2026-04-16 21:30:00,unplanned,ELEC-01,8329.0
8563,18,2026-01-26 07:20:00,2026-01-26 10:00:00,planned,ELEC-01,
8564,45,2026-03-29 14:46:00,2026-03-29 15:46:00,unplanned,MAT-01,7017.0
8565,1,2026-02-22 21:51:00,2026-02-22 22:35:00,unplanned,CAL-01,3415.0
8566,13,2026-02-03 17:37:00,2026-02-03 20:05:00,planned,MAT-01,
8567,32,2026-06-25 15:05:00,2026-06-25 17:10:00,planned,MEC-02,6429.0
8568,1,2026-04-23 07:54:00,2026-04-23 10:18:00,unplanned,ELEC-01,
8569,18,2026-06-28 01:07:00,2026-06-28 03:23:00,planned,CAL-01,9120.0
8570,44,2026-02-05 20:30:00,2026-02-05 21:30:00,unplanned,ELEC-01,6676.0
8571,41,2026-06-03 04:41:00,2026-06-03 07:33:00,planned,CAL-01,1190.0
8572,46,2026-03-11 07:08:00,2026-03-11 08:42:00,unplanned,MEC-01,6523.0
8573,15,2026-01-08 23:34:00,2026-01-09 02:18:00,unplanned,MAT-01,5436.0
8574,22,2026-03-12 05:33:00,2026-03-12 06:44:00,unplanned,CAL-01,8985.0
8575,42,2026-02-26 06:50:00,2026-02-26 08:44:00,unplanned,MEC-01,
8576,39,2026-04-05 20:11:00,2026-04-05 20:34:00,planned,ELEC-01,8444.0
8577,4,2026-02-09 07:01:00,2026-02-09 08:34:00,unplanned,MAT-01,
8578,37,2026-03-13 23:10:00,2026-03-14 01:27:00,unplanned,MEC-01,
8579,42,2026-01-05 08:06:00,2026-01-05 11:00:00,planned,CAL-01,3509.0
8580,13,2026-05-02 04:18:00,2026-05-02 06:24:00,unplanned,MAT-01,3521.0
8581,29,2026-06-24 00:35:00,2026-06-24 02:37:00,planned,MAT-01,6287.0
8582,8,2026-03-03 07:30:00,2026-03-03 10:29:00,planned,MEC-01,
8583,31,2026-05-22 17:34:00,2026-05-22 19:21:00,unplanned,CAL-01,
8584,44,2026-05-05 04:33:00,2026-05-05 07:24:00,unplanned,MEC-01,4791.0
8585,24,2026-05-11 21:57:00,2026-05-11 22:06:00,unplanned,MEC-01,9453.0
8586,26,2026-06-26 10:12:00,2026-06-26 12:22:00,planned,MAT-01,
8587,4,2026-06-22 04:46:00,2026-06-22 06:17:00,planned,MEC-02,457.0
8588,36,2026-02-06 08:22:00,2026-02-06 09:40:00,planned,MEC-01,132.0
8589,6,2026-02-16 23:07:00,2026-02-17 00:57:00,planned,MEC-02,
8590,39,2026-04-30 14:24:00,2026-04-30 16:22:00,planned,ELEC-01,
8591,41,2026-04-21 00:49:00,2026-04-21 03:18:00,planned,MEC-01,4733.0
8592,35,2026-04-09 22:22:00,2026-04-09 22:57:00,planned,MEC-01,2031.0
8593,9,2026-06-20 15:03:00,2026-06-20 15:49:00,unplanned,ELEC-01,2865.0
8594,23,2026-02-25 16:13:00,2026-02-25 17:53:00,unplanned,ELEC-01,7418.0
8595,32,2026-03-28 12:14:00,2026-03-28 13:54:00,unplanned,ELEC-01,3351.0
8596,32,2026-04-24 01:01:00,2026-04-24 02:24:00,unplanned,MEC-01,
8597,33,2026-02-28 03:20:00,2026-02-28 04:30:00,unplanned,ELEC-01,
8598,47,2026-01-08 18:18:00,2026-01-08 21:05:00,planned,MEC-02,1799.0
8599,22,2026-03-12 02:24:00,2026-03-12 03:48:00,unplanned,ELEC-01,3813.0
8600,47,2026-06-13 21:10:00,2026-06-14 00:06:00,unplanned,MAT-01,2553.0
8601,50,2026-05-25 00:38:00,2026-05-25 01:15:00,planned,CAL-01,6017.0
8602,30,2026-03-13 21:34:00,2026-03-13 22:03:00,unplanned,ELEC-01,478.0
8603,19,2026-01-05 18:47:00,2026-01-05 20:59:00,planned,MEC-01,7493.0
8604,20,2026-01-22 19:46:00,2026-01-22 20:09:00,planned,MEC-02,1351.0
8605,10,2026-06-20 14:42:00,2026-06-20 17:30:00,unplanned,CAL-01,7827.0
8606,15,2026-05-17 12:50:00,2026-05-17 13:32:00,unplanned,MEC-02,
8607,2,2026-05-30 08:58:00,2026-05-30 09:57:00,unplanned,ELEC-01,
8608,40,2026-06-02 04:55:00,2026-06-02 07:20:00,unplanned,CAL-01,
8609,18,2026-05-29 06:32:00,2026-05-29 07:20:00,planned,CAL-01,6559.0
